Country,Company,Profession,Education,Graduation_year
Sverige,Adaptit AB,Consultant,Computer Science,2003
Sverige,AddLevel AB,Consultant,Computer Science,
Sverige,Aditro,Strategic Product management,Computer Science,2005
Sverige,ÅF,Consultant,Computer Science,2007
Sverige,Agero Innovation,Consultant,Computer Science,
Sverige,Altinum AB,Self Employed,Computer Science,2000
Sverige,Amadeus,Product Definition Analyst,Computer Science,2006
Frankrike,Amadeus,Software developer,Computer Science,2012
Frankrike,Amadeus,Software developer,Computer Science,2012
USA,Amazon.com,Software developer,Computer Science,2006
Sverige,Anokha AB,Consultant,Computer Science,1997
Sverige,Anokha AB,Software developer,Computer Science,2003
Sverige,Ants,Service Technician,Computer Science,2008
Sverige,Apexed AB,Self Employed,Computer Science,2004
Sverige,Appear Networks,Chief Software Architect,Computer Science,2000
Sverige,Applicon,Consultant,Computer Science,2007
Sverige,Ardendo,System Architect,Computer Science,2002
Frankrike,Arismore,Executive Engineer - Developer - Consultant,Computer Science,2013
Storbritannien,Artfinder,Chief executive officer,Computer Science,1990
Sverige,Ascom Network Testing,Account Director,Computer Science,2003
Sverige,Assa Abloy,Software developer,Computer Science,2009
Sverige,Assa Abloy,Software developer,Computer Science,2008
Sverige,ATEA,Software developer,Computer Science,2010
Tyskland,Atex,Vice President ,Computer Science,2002
Sverige,Atollo,Software developer,Computer Science,2002
Sverige,Atollo,Software developer,Computer Science,2002
Sverige,Avalanche Studios,Software developer,Computer Science,2004
Sverige,Avanade,Consultant,Computer Science,2002
Sverige,Avanzabank AB,Software developer,Computer Science,2002
Sverige,Avega Group,Consultant,Computer Science,1998
Sverige,Avida Finans AB,Development Team Lead,Computer Science,2015
Sverige,Avida Finans AB,Web Development,Computer Science,
Sverige,B&B Tools sverige,Software developer,Computer Science,2003
Sverige,BEA Systems,Software developer,Computer Science,2003
Sverige,BEA Systems,Software developer,Computer Science,2003
Sverige,Beamos Technologies,Associate,Computer Science,2011
Sverige,Bearingpoint Inc,Consultant,Computer Science,2006
Sverige,Beijing Sino-Hygeia Biohigh Tech Ltd.,Vice President ,Computer Science,2005
Sverige,Betsson,Software developer,Computer Science,2009
Sverige,Betsson Technologies,DBA,Computer Science,
Sverige,Birdstep,Software developer,Computer Science,1999
Sverige,Bofab Timeservices AB,Programmer,Computer Science,2003
Sverige,Bontouch AB,Chief executive officer,Computer Science,1993
Sverige,Bontouch AB,Principal Engineer,Computer Science,2013
Sverige,Bontouch AB,Producer,Computer Science,2011
Sverige,Bouvet Stockholm AB,Chief executive officer,Computer Science,1996
Sverige,Bouvet Stockholm AB,Chief executive officer,Computer Science,1996
Sverige,Brac Bank Ltd.,Analyst,Computer Science,2009
Tyskland,Brainlab,Software developer,Computer Science,2007
Sverige,Buy.com,Director,Computer Science,2006
Sverige,Bwin Games AB,Software developer,Computer Science,2002
Sverige,Bwin Games AB,Software developer,Computer Science,2005
Sverige,C Security Systems AB,Chief executive officer,Computer Science,2005
Tyskland,Cadence Design Systems,Applications Engineer,Computer Science,2005
Sverige,Capgemini,Principal,Computer Science,1995
Tyskland,CAS Software A.G,Researcher,Computer Science,2011
Sverige,CashGuard AB,Software developer,Computer Science,1995
Bangladesh,Central Hospital Limeted,Information technology management,Computer Science,2011
Sverige,Certezza AB,Management,Computer Science,2004
Sverige,Certosoft HB,Consultant,Computer Science,1997
Sverige,CGI AB,Enterprise Architect,Computer Science,
Sverige,Chas Visual Management AB,Sales Management,Computer Science,2003
Sverige,Check Point,Software developer,Computer Science,2006
Kina,China Merchant Bank,Software developer,Computer Science,2013
Sverige,Chritamatic aktiebolag,Consultant,Computer Science,
Sverige,CIBER Sweden AB,Consultant,Computer Science,2000
Sverige,Cinnober Financial Technology AB,Software developer,Computer Science,2008
Sverige,Cinnober Financial Technology AB,Software developer,Computer Science,2001
Sverige,Cinnober Financial Technology AB,Software developer,Computer Science,2001
Sverige,Cint,Developer,Computer Science,2003
Sverige,Cint,Programmer,Computer Science,2008
Sverige,Cision,Group Management,Computer Science,2005
Sverige,Cision,Project management,Computer Science,2001
Sverige,Clickgirot,Software developer,Computer Science,2008
Sverige,Codelirium,Self Employed,Computer Science,2004
Sverige,Cognos | IBM,Consultant,Computer Science,2004
Sverige,Columbia University,Ritt Assistant Professor,Computer Science,2005
Sverige,Combitech,Consultant,Computer Science,2006
Sverige,COMSOL AB,Stimulation Developer,Computer Science,2004
Sverige,Connecta,Consultant,Computer Science,2008
Sverige,Connecta,Consultant,Computer Science,2004
Thailand,"Coon Software Co., Ltd.",Managing Director,Computer Science,2001
Sverige,Cosaq AB,Consultant,Computer Science,2000
Schweiz,Credit Suisse,Equity Derivatives Structuring,Computer Science,2003
Sverige,Creuna,Project management,Computer Science,2005
Sverige,CSG International (Ascade AB),Integration Developer,Computer Science,2011
Sverige,CVICSE,Deputy Dirctor,Computer Science,2010
Sverige,Cybercom,Consultant,Computer Science,2006
Sverige,Cybercom,Consultant,Computer Science,1990
Sverige,Cybercom,Software developer,Computer Science,2005
Sverige,Cybercom,Test Engineer,Computer Science,2000
Sverige,Cygate AB,Software developer,Computer Science,2009
Sverige,Cygate AB,Systems engineering,Computer Science,2005
Sverige,Cygni,Consultant,Computer Science,2007
Sverige,Dacsa,Software developer,Computer Science,1999
Bangladesh,Daffodil Institute of Technology (DIIT),Teacher,Computer Science,2011
Sverige,Dagens Industri,Business Development Management,Computer Science,2005
USA,Datacore,Alliance Management,Computer Science,1992
Sverige,Datema,Software developer,Computer Science,2009
Sverige,Daytona,Interaction Designer,Computer Science,2010
Sverige,Decerno,Software developer,Computer Science,2010
Sverige,Decerno,Software developer,Computer Science,2009
Sverige,Decerno,Software developer,Computer Science,2015
Sverige,DeLaval AB,Technical Management,Computer Science,1997
Sverige,Deloitte,Management consulting,Computer Science,2007
Sverige,Deloitte,Management,Computer Science,2004
USA,Delphix,IT Support,Computer Science,2011
USA,Digital,Chief executive officer,Computer Science,1988
Sverige,Digital,Management,Computer Science,1995
Sverige,Digital,Research,Computer Science,2006
Sverige,Dokumentera EU AB,Technical Author,Computer Science,2001
Sverige,Dokumentera EU AB,Technical Author,Computer Science,2001
Sverige,Donald Davies & Partners AB,Self Employed,Computer Science,2002
Sverige,Dropit,Responsible for Module Developing,Computer Science,2005
Sverige,DTSNet AB,Software developer,Computer Science,2010
Sverige,Dynamant AB,Software developer,Computer Science,2001
Sverige,E. Öhman J:or Fondkommission AB,System Architect,Computer Science,2007
Sverige,Ebay Sweden,Software developer,Computer Science,2005
Frankrike,École Normale Supérieure,Doctor of Philosophy,Computer Science,2012
Sverige,Edinim Produktion AB,Board Member,Computer Science,2002
Schweiz,EF Education First,Front End Developer,Computer Science,2011
Sverige,eldata ab,Chief executive officer,Computer Science,1992
Sverige,Elektropost Stockholm AB,Software developer,Computer Science,2002
Sverige,Elvis Konsultverksamhet,Photographer,Computer Science,1999
Sverige,Elvis Konsultverksamhet,Photographer,Computer Science,1999
Italien,EMC Computer Systems,Regional Services Director,Computer Science,1995
Sverige,Enalog AB,Software developer,Computer Science,2008
Sverige,Enea Services Stockholm AB,Software developer,Computer Science,2008
Sverige,Enfo Zystems,Management,Computer Science,2005
Sverige,Eniro,Software developer,Computer Science,2008
Sverige,Epsilon,Consultant,Computer Science,2003
Sverige,Epsilon,Information technology consulting,Computer Science,1999
Sverige,Ericsson,Designer,Computer Science,2007
Sverige,Ericsson,Integration Engineer,Computer Science,
Sverige,Ericsson,IT Solution,Computer Science,2004
Sverige,Ericsson,Network Operation Management,Computer Science,2003
Sverige,Ericsson,Patent Attorney,Computer Science,1997
Sverige,Ericsson,Patent Attorney,Computer Science,1997
Sverige,Ericsson,Project management,Computer Science,2006
Sverige,Ericsson,Scrum Master,Computer Science,2005
Sverige,Ericsson,Security Management,Computer Science,1990
Sverige,Ericsson,Software Designer,Computer Science,2008
Sverige,Ericsson,Software Designer,Computer Science,2007
Sverige,Ericsson,Software Designer,Computer Science,1995
Sverige,Ericsson,Software Designer,Computer Science,2009
Sverige,Ericsson,Software Designer,Computer Science,2010
Sverige,Ericsson,Software developer,Computer Science,1992
Sverige,Ericsson,Software Engineer,Computer Science,2010
Sverige,Ericsson,Specialist,Computer Science,1996
Sverige,Ericsson,System Architect,Computer Science,2012
Sverige,Ericsson,Verification Engineer,Computer Science,2009
Brasilien,Ericsson,Vice President,Computer Science,1993
Sverige,Ericsson,Young Engineer,Computer Science,2007
Sverige,EssNet,Software developer,Computer Science,2001
Schweiz,ETH Zurich,Research director,Computer Science,2001
Frankrike,Eurogroup,Consultant,Computer Science,2005
Sverige,Euroling SiteSeeker,Implementation Coach,Computer Science,2001
Sverige,European Game & Entertainment Technology Ltd Ab,Software developer,Computer Science,2005
Sverige,Evansson & Co (ITMOKARN),Software developer,Computer Science,
Sverige,EVRY,Consultant,Computer Science,1999
Sverige,EVRY,Management,Computer Science,1996
Sverige,F-Secure,Country Management,Computer Science,2004
Sverige,F-Secure,Country Management,Computer Science,2004
Sverige,Faktab Finans,Software developer,Computer Science,2000
Sverige,Familjeträff,Bartender,Computer Science,
Sverige,Fat Tail Capital AG,Chief technology officer,Computer Science,1991
Sverige,Fatalist Entertainment,Software developer,Computer Science,2007
Sverige,Fatshark,Software developer,Computer Science,
Sverige,FMV,Project engineering,Computer Science,2001
Sverige,FMV,Systems engineering,Computer Science,2011
Sverige,FocusFrame,Test Engineer,Computer Science,2005
Sverige,Forsslund Systems AB,Chief executive officer,Computer Science,2008
Sverige,Försvarsmakten,Development Management,Computer Science,2006
Sverige,Försvarsmakten,Defence Engineer,Computer Science,2006
Sverige,Försvarsmakten,Vehicle Engineer,Computer Science,2007
Sverige,Fortego Security,Self Employed,Computer Science,2002
Sverige,Fortego Security AB,Chief executive officer,Computer Science,2000
Sverige,Fortum,System Management,Computer Science,2008
Sverige,Forward Nine AB,Chief executive officer,Computer Science,2006
Storbritannien,Foundry 42,Programmer,Computer Science,2005
Sverige,Fujitsu Services AB,Consultant,Computer Science,2001
Sverige,GävleEnergi AB,Systems engineering,Computer Science,2008
Sverige,Gisec,Product management,Computer Science,1998
Sverige,Goldman Sachs,Analyst,Computer Science,2006
Australien,Google,Site Reliability Engineer,Computer Science,2004
USA,Google,Software developer,Computer Science,2001
USA,Google,Software developer,Computer Science,2006
Sverige,H&M,Software developer,Computer Science,2009
Sverige,H&M,Software developer,Computer Science,2005
Sverige,H&M,Software developer,Computer Science,2005
Sverige,Hafslund,Management,Computer Science,2005
Sverige,Handelsbanken,Information technology management,Computer Science,1989
Sverige,Handelsbanken,Information technology management,Computer Science,1989
USA,Hewlett Packard,Project management,Computer Science,1989
Sverige,Hewlett Packard,Systems engineering,Computer Science,2007
Sverige,Hi3G Access,Application Specialist,Computer Science,2004
Sverige,Hi3G Access,Software developer,Computer Science,2007
Sverige,Hiotlabs AB,Founder,Computer Science,1998
Sverige,Hi-Q,Consultant,Computer Science,
Sverige,Hi-Q,Consultant,Computer Science,1996
Sverige,Hi-Q,Management Leader,Computer Science,2002
Sverige,Hi-Q,Software developer,Computer Science,2006
Sverige,Högskolan på Gotland,Lecturer,Computer Science,1999
Sverige,i3 Innovus,Director,Computer Science,2000
Kina,IBM,Account System Service Representative,Computer Science,2006
Sverige,IBM,Consultant,Computer Science,2006
Sverige,IBM,IT Specialist,Computer Science,1997
Sverige,iBusiness AB,Network Administrator,Computer Science,2006
Sverige,IF,Management,Computer Science,2001
Sverige,IF,Software developer,Computer Science,2003
Sverige,IKEA,Business Service Management,Computer Science,2003
Sverige,IM Global,Management Consultant,Computer Science,2004
Sverige,InfoCaption AB,System Architect,Computer Science,2010
Sverige,Infotech,Software developer,Computer Science,2007
Sverige,Init AB,Consultant,Computer Science,1997
Sverige,INRIA,Doctor of Philosophy,Computer Science,2010
Tyskland,Intel,NAS Developer,Computer Science,2009
Sverige,Intelligenca AB,Founder,Computer Science,1996
Sverige,Intrum,Management,Computer Science,1995
Sverige,ISD Technologies,Technical Project management,Computer Science,2001
Sverige,Iteam Solutions,Self Employed,Computer Science,2002
Sverige,Xylem Inc,Enterprise Architect,Computer Science,1995
Sverige,Jage IT Consulting,Consultant,Computer Science,2004
Sverige,Jajja Communications AB,Chief technology officer,Computer Science,2007
Sverige,Jeeves Information System,Project management,Computer Science,2002
Sverige,Jentell Consulting,Self Employed,Computer Science,2007
Sverige,Kapsch Trafficom AB,Software developer,Computer Science,2004
Sverige,Karolinska Institutet,Information technology management,Computer Science,2005
Sverige,Karolinska Institutet,Doctor of Philosophy,Computer Science,2009
Sverige,Karolinska Institutet,Software developer,Computer Science,2004
Sverige,King,Game Performance,Computer Science,2003
Sverige,King,Product Owner,Computer Science,2004
Sverige,Klarna,Cluster Management,Computer Science,2000
Sverige,KMD Informatik,Consultant,Computer Science,2000
Sverige,Know IT,Consultant,Computer Science,1999
Sverige,Kommunikationsmyndigheten PTS,Project management,Computer Science,2001
Sverige,Konsultbolag1,Consultant,Computer Science,2000
Sverige,Korsnäs,Systems engineering,Computer Science,2000
Sverige,Kriminalvården,Investigator,Computer Science,2012
Sverige,Royal Institute of Technology,Lecturer,Computer Science,2000
Sverige,Royal Institute of Technology,Operation Management,Computer Science,2005
Sverige,Royal Institute of Technology,Doctor of Philosophy,Computer Science,2007
Sverige,Royal Institute of Technology,Doctor of Philosophy,Computer Science,2006
Sverige,Royal Institute of Technology,Doctor of Philosophy,Computer Science,2007
Sverige,Royal Institute of Technology,Doctor of Philosophy,Computer Science,2012
Sverige,Royal Institute of Technology,Research,Computer Science,2009
Sverige,Royal Institute of Technology,System Specialist,Computer Science,2007
Sverige,Royal Institute of Technology,Teacher,Computer Science,2008
Belgien,KU Leuven,Research,Computer Science,2009
Sverige,Kuponginlösen,Development Management,Computer Science,2000
Sverige,L.E.B System AB,Software developer,Computer Science,2008
Sverige,Lady Winter,Chief executive officer,Computer Science,
Sverige,Långholmen Hotell och Restaurang AB,Hotel Management,Computer Science,2002
Sverige,Länsförsäkringar,Head of Common Platforms,Computer Science,1996
Sverige,Länsförsäkringar,Head of Common Platforms,Computer Science,1996
Sverige,Leandev,System Architect,Computer Science,2012
Sverige,Likid AB,Management,Computer Science,2005
Sverige,Logica,Consultant,Computer Science,2006
Sverige,Logica,Consultant,Computer Science,2005
Sverige,Logica,Enterprise Architect,Computer Science,
Sverige,Looklet AB,Chief technology officer,Computer Science,2002
Sverige,Luleå Tekniska Universitet,Lector,Computer Science,1993
Sverige,Luleå Tekniska Universitet,Doctor of Philosophy,Computer Science,2009
Sverige,Mancuro,Chief executive officer,Computer Science,1992
Sverige,MaPS Nordic AB,Chief technology officer,Computer Science,2002
Sverige,Maquet,Vice President ,Computer Science,1998
Sverige,Mathleaks AB,Chief Operating Officer,Computer Science,
Sverige,Mawell,Consultant,Computer Science,1998
Sverige,Mediasmiths,Consultant,Computer Science,2008
Sverige,Mediavision AB,Medie Analysist,Computer Science,2006
Sverige,Meepo AB,Software developer,Computer Science,2008
Sverige,mental images,Software developer,Computer Science,2007
Sverige,Metamatrix,Computer Consultant,Computer Science,2009
Sverige,Microsoft,Consultant,Computer Science,2000
Norge,Microsoft,Project management,Computer Science,2007
Norge,Microsoft,Software developer,Computer Science,2012
Danmark,Microsoft,Software developer,Computer Science,2009
Sverige,Mindwell,Consultant,Computer Science,2000
Sverige,Mira Network,Head of Development,Computer Science,1996
Sverige,Mojang AB,Web Management,Computer Science,2008
Sverige,Monobrow AB,Self Employed,Computer Science,2000
Sverige,Movinto Fun,Executive Chair,Computer Science,1987
Sverige,MPS Broadband AB,Software developer,Computer Science,
Sverige,MyCube,Self Employed,Computer Science,2009
Sverige,Myola Consulting AB,Self Employed,Computer Science,2007
Sverige,Myola Consulting AB,Self Employed,Computer Science,2007
Sverige,Namradio AB,Software developer,Computer Science,2005
Sverige,Nansen,Web Development,Computer Science,2007
Pakistan,National University of Science and Technology(NUST),System Administrator,Computer Science,
Sverige,NeoLogic AB,Consultant,Computer Science,1996
Sverige,NeoNet AB,Software Testing,Computer Science,2002
Sverige,Neonet Technology,Software developer,Computer Science,2008
Sverige,Nepa,Management,Computer Science,2006
Sverige,Net Entertainment,Performance Engineer,Computer Science,2005
Sverige,Net Result Consulting,Information technology consulting,Computer Science,2005
Sverige,Netclips AB,Technical Management,Computer Science,2008
Sverige,Netgiro,Software developer,Computer Science,1995
Norge,Netlight Consulting,Consultant,Computer Science,2011
Sverige,Netlight Consulting,Consultant,Computer Science,
Sverige,Netlight Consulting,Consultant,Computer Science,2012
Sverige,Netlight Consulting,Consultant,Computer Science,2012
Sverige,Netlight Consulting,Consultant,Computer Science,2000
Sverige,Netlight Consulting,Consultant,Computer Science,2013
Sverige,New Technology Sweden,Programmer,Computer Science,
Sverige,Ninetech AB,Release Management @ Scandic Hotels AB,Computer Science,2013
Sverige,Nobina,Bus Driver,Computer Science,
Singapore,Nokia,Business Solution architect,Computer Science,1993
Danmark,Nokia,Testing Management,Computer Science,2001
Sverige,Nordicstation AB,Software developer,Computer Science,2006
Sverige,Northstream,IT Architect,Computer Science,2002
Sverige,Novanik AB,Software developer,Computer Science,2008
Sverige,Öhlins Racing AB,Production Engineer,Computer Science,2009
Sverige,Öhman Fondkommission,Analyst,Computer Science,1998
Sverige,Omegapoint,Security Architect,Computer Science,
Sverige,OMX,Developer Trainer,Computer Science,2012
Sverige,OMX,Requirement Analyst,Computer Science,2001
Marocko,ONEE,Oracle DBA / SAP BC,Computer Science,2007
Sverige,OnTrax AB,Consultant,Computer Science,1999
Sverige,Open Mind,Software developer,Computer Science,
Sverige,Oracle,Consultant,Computer Science,2006
Schweiz,Oracle,Director,Computer Science,1988
Sverige,Oracle,Performance Engineer,Computer Science,2008
Sverige,Oracle,Principal Member Technical Staff & Patent Liaison,Computer Science,2003
Sverige,Oracle,Product management,Computer Science,2003
Sverige,Oracle,Programmer,Computer Science,2003
USA,Oracle,Sales Consultant,Computer Science,2009
Sverige,Oracle,Software developer,Computer Science,2010
Sverige,Oracle,Software developer,Computer Science,1994
Sverige,Oracle,Staff Engineer,Computer Science,1998
Sverige,Orc Software,Test Engineer,Computer Science,2010
Sverige,Öresundskraft,IT Technician,Computer Science,2006
Sverige,P1.cn,Chief technology officer,Computer Science,2008
Sverige,Pantor Engineering AB,Program Developer,Computer Science,2000
Sverige,Paradox Interactive,Game Developer,Computer Science,2011
Sverige,PayEx,Release Management,Computer Science,
Sverige,Payson AB,Software developer,Computer Science,
Sverige,Perido Skills,Overview Technician,Computer Science,
Pakistan,Phoenix Armour (PVT.) LTD,Assistant Management Technical,Computer Science,2008
Sverige,PiJa Media & Management AB,Administration Management,Computer Science,
Sverige,Ping Pong AB,Software developer,Computer Science,2015
Sverige,Plockmatic International AB,Software developer,Computer Science,2005
Sverige,Point Transaction Systems AB,Network Engineer,Computer Science,
Sverige,Pointer,Consultant,Computer Science,2002
Sverige,Pointer,Recruitment Management,Computer Science,1998
Sverige,Pontus Consulting,Consultant,Computer Science,1994
Sverige,Popwire,Software developer,Computer Science,2005
Pakistan,PowerSoft19,Test Engineer,Computer Science,2010
Sverige,Praxika Handelsbolag,Corporate Engagement Management,Computer Science,1992
Sverige,Precise Biometrics Solutions,Software developer,Computer Science,2000
Sverige,Primekey Solutions,Developer,Computer Science,2008
Sverige,Profoto,Group Management,Computer Science,2001
Sverige,Projectplace International AB,Chief technology officer,Computer Science,1996
Sverige,Projectplace International AB,Chief technology officer,Computer Science,1996
Sverige,Projectplace International AB,Management,Computer Science,1987
Sverige,Propellerhead,Software developer,Computer Science,2002
Sverige,PTC,Associate Consultant,Computer Science,2009
Sverige,PwC,Consultant,Computer Science,2007
Sverige,Qbranch,Consultant,Computer Science,2006
Sverige,Quantcast,Engineering Management,Computer Science,2007
Sverige,Qurius,Software developer,Computer Science,2002
Sverige,Qutonbo AB,Self Employed,Computer Science,2001
Sverige,Rebel & Bird,Chief technology officer,Computer Science,2009
Sverige,Rebtel Networks AB,Product management,Computer Science,1992
Sverige,RedEye,Information technology management,Computer Science,2007
Sverige,Regeringskansliet,Security Engineer,Computer Science,2007
Sverige,Relevant Traffic Europe AB,Software developer,Computer Science,2008
Hong Kong,Research In Motion,System Specialist,Computer Science,2006
Sverige,Riksarkivet,IT Architect,Computer Science,2006
Sverige,Rikspolisstyrelsen,Technology Specialist,Computer Science,2006
Sverige,Röök Consulting,Business Analyst,Computer Science,1996
Sverige,RPS,Security Specialist,Computer Science,2000
Indien,Saab Group,Liaison officer,Computer Science,2014
Sverige,Saab Group,Program Developer,Computer Science,
Sverige,Saab Group,Project management,Computer Science,2011
Sverige,Saab Group,Software developer,Computer Science,2004
Sverige,Saab Group,Software developer,Computer Science,2007
Sverige,Saab Group,Systems engineering,Computer Science,2000
Sverige,Saab Group,Systems engineering,Computer Science,2009
Sverige,Saab Group,Systems engineering,Computer Science,2012
Storbritannien,Samsung,Software developer,Computer Science,2005
Sverige,Sandström & Partners,Chief executive officer,Computer Science,1999
Sverige,Sandvik,Director,Computer Science,2001
Sverige,SAS,Consultant,Computer Science,1999
Sverige,SAS,Principal Consultant / BI Competence manager,Computer Science,1997
Spanien,Svenska Cellulosa Aktiebolaget,IS Programe Manager,Computer Science,1997
Sverige,Scania,Development Engineer,Computer Science,2005
Sverige,Scania,Information Management,Computer Science,2003
Sverige,Scania,Management,Computer Science,1999
Sverige,Scania,Production Engineer,Computer Science,
Sverige,Scania,Software developer,Computer Science,2006
Sverige,Scania,Software Engineer,Computer Science,2003
Sverige,Scania,Software Testing,Computer Science,2014
Sverige,"SDR, Svensk Direkt Reklam",Advertising Dispenser,Computer Science,2004
Sverige,Skandinaviska Enskilda Banken,Business Analyst,Computer Science,1999
Tyskland,Skandinaviska Enskilda Banken,IT Administrator,Computer Science,2012
Sverige,Skandinaviska Enskilda Banken,IT Architect,Computer Science,1995
Sverige,Skandinaviska Enskilda Banken,Operation Management,Computer Science,
Sverige,Skandinaviska Enskilda Banken,Project management,Computer Science,2011
Sverige,Skandinaviska Enskilda Banken,Software developer,Computer Science,2005
Sverige,Skandinaviska Enskilda Banken,Software developer,Computer Science,2003
Sverige,Skandinaviska Enskilda Banken,Structural Engineer,Computer Science,2000
Sverige,Seko,Database Developer,Computer Science,2003
Sverige,self-employed,Operation Management,Computer Science,2002
Sverige,Self-employed,Self Employed,Computer Science,2012
Sverige,Sensehouse AB,Chief executive officer,Computer Science,
Sverige,SICS,Research,Computer Science,
Sverige,Siemens,System Integrator,Computer Science,2003
Sverige,Sigma,Consultant,Computer Science,2000
Sverige,Sigma,Information Engineer,Computer Science,2006
Sverige,Sigma,Solution architect,Computer Science,1992
Sverige,Sigma,Network Technician,Computer Science,2009
Sverige,Skandia,Software developer,Computer Science,
Sverige,Skandikon,Software developer,Computer Science,2013
Sverige,Skandinaviska Enskilda Banken AB,ALF technician,Computer Science,2008
Sverige,Skärgårdsteamet,Network Administrator,Computer Science,
Sverige,Skatteverket,Information technology management,Computer Science,
Sverige,Skype,Software developer,Computer Science,2005
Sverige,Skype,Software developer,Computer Science,2006
Schweiz,SkySparc,Technical Consultant,Computer Science,2015
Sverige,Smarttrust,Software developer,Computer Science,2008
Sverige,Smarttrust,Software developer,Computer Science,2009
Sverige,SoftPinch,Self Employed,Computer Science,2015
Sverige,Sogeti Sverige,Consultant,Computer Science,
Storbritannien,Solaise Capital Management,Developer,Computer Science,2005
Sverige,Solid Development AB,Requirements Handler,Computer Science,1998
Sverige,Soltia.se,Consultant,Computer Science,2007
Sverige,Solving Bohlin & Strömberg,Management consulting,Computer Science,1993
Sverige,Sony Ericsson,Software developer,Computer Science,1997
Sverige,Spear Consulting AB,Chief executive officer,Computer Science,
USA,Spotify,Backend Engineer,Computer Science,2004
Sverige,Spotify,Director,Computer Science,2005
Sverige,Spotify,People operations,Computer Science,2010
Sverige,Spotify,Security Engineer,Computer Science,2011
Sverige,Spotify,Software developer,Computer Science,2011
Sverige,SSAB,Software developer,Computer Science,2004
Sverige,Staten,Self Employed,Computer Science,2002
Sverige,Sterling Commerce,Sales engineering,Computer Science,2006
USA,Sternberg Consulting LLC,Founder,Computer Science,1994
Sverige,Stockholm Globe Arena Fastigheter AB,Information technology management,Computer Science,2003
Sverige,Stockholm University,Advisor,Computer Science,
Sverige,Strand Interconnect,Software developer,Computer Science,2005
Sverige,Stretch Consulting,SAP Consultant,Computer Science,2007
Sverige,SU,Doctor of Philosophy,Computer Science,2010
Sverige,Sun Microsystems,Software developer,Computer Science,2008
Sverige,Sun Microsystems,Staff engineer hardware,Computer Science,2002
Sverige,SunGard,Consultant,Computer Science,2000
Sverige,SunGard,Consultant,Computer Science,2000
Sverige,SunGard,Consultant,Computer Science,2002
Sverige,SunGard,Product management,Computer Science,1987
Sverige,SunGard,Product Specialist,Computer Science,2001
Sverige,SunGard,Product Specialist,Computer Science,2003
Sverige,SunGard,Software developer,Computer Science,1993
Sverige,SunGard,Software developer,Computer Science,2011
Sverige,SunGard,Technical Specialist,Computer Science,2004
Sverige,Svensk ByggnadsGeodesi AB,Software developer,Computer Science,2004
Sverige,Svensk Exportkredit,IT Architect,Computer Science,1992
Sverige,Svensk IT funktion,Self Employed,Computer Science,2003
Sverige,Svenska Handelsbanken,Information Security Consultant,Computer Science,1997
Sverige,Svenska Spel,Project management,Computer Science,1989
Sverige,Svenska Spel,Software developer,Computer Science,2010
Sverige,Swedbank,Infrastructure Engineer,Computer Science,2005
Sverige,Swedbank,Security Engineer,Computer Science,2000
Sverige,Swedbank,Software developer,Computer Science,2007
Sverige,Swedmedia,Web Development,Computer Science,2007
Sverige,Sylog Sverige AB,Consultant,Computer Science,1998
Sverige,Symsoft AB,Director,Computer Science,1999
Sverige,Tacton Systems,Software developer,Computer Science,2008
Sverige,Tacton Systems,System Architect,Computer Science,
Sverige,Talent Eye,Business Development,Computer Science,
Sverige,TDC Sverige AB,Delivery Management,Computer Science,2006
Sverige,Tedkompile AB,Computer Consultant,Computer Science,2005
Sverige,Teen engine,Software Engineer,Computer Science,2012
USA,TekStream Solutions LLC,Technical Architect,Computer Science,1987
Sverige,Tele2,Analyst,Computer Science,2003
Sverige,Tele2,Software developer,Computer Science,2005
Sverige,Tele3,Systems engineering,Computer Science,
Sverige,Tele6,Technical Project management,Computer Science,2004
Sverige,Teleopti AB,Management,Computer Science,2005
Sverige,TeliaSonera,Marketing Director,Computer Science,1987
Sverige,TeliaSonera,System Specialist,Computer Science,1999
Sverige,Teligent,Software developer,Computer Science,2006
Sverige,Teligent Telecom AB,Configuration Management,Computer Science,2004
Sverige,Teracom,Systems engineering,Computer Science,2002
Pakistan,The Little Art,Management,Computer Science,2009
Japan,The University of Tokyo,Doctor of Philosophy,Computer Science,2010
Sverige,Thomas Cook Northern Europe,System Architect,Computer Science,2002
Sverige,Thomas Cook Northern Europe,System Architect,Computer Science,2007
Sverige,TIBCO Software AB,IT Architect,Computer Science,1994
Sverige,Tieto,Database Developer,Computer Science,1999
Sverige,TillmanTech AB,Chief executive officer,Computer Science,1995
Sverige,Tobii,Software Engineer,Computer Science,2007
Sverige,TradeDoubler,Software developer,Computer Science,2009
Japan,TradingScreen,Software developer,Computer Science,2008
Sverige,Tradoubler,Chief technology officer,Computer Science,1990
Sverige,Transcendent Group,Consultant,Computer Science,2004
Sverige,Transmode Systems AB,Software developer,Computer Science,2008
USA,Tranxition Corporation,Management,Computer Science,1999
Sverige,Traveas AB,Chief technology officer,Computer Science,
Sverige,Travronden,Web Management,Computer Science,2004
Sverige,Trino,Self Employed,Computer Science,
Sverige,TriOptima AB,Chief technology officer,Computer Science,1993
Sverige,TriOptima AB,Developer,Computer Science,1996
Sverige,TriOptima AB,Software developer,Computer Science,2001
Sverige,TrueCaller,CSO,Computer Science,2006
Sverige,Tutus Data AB,Software developer,Computer Science,2000
Sverige,Ultimus Corporation,Software developer,Computer Science,2006
